;artistNameInaja;trackNameInaja;msPlayed;date
3990;Skank;Jackie Tequila;250266;2021-05-31
3991;Os Paralamas Do Sucesso;Uma Brasileira;221293;2021-05-31
3992;Seu Jorge;Oh! You Pretty Things;212546;2021-05-31
3993;Elis Regina;Tiro Ao Álvaro;162360;2021-05-31
3994;Djavan;Nem um Dia;346266;2021-05-31
3995;Diogo Nogueira;Pé Na Areia - Ao Vivo;216839;2021-05-31
3996;Skank;Garota Nacional;317400;2021-05-31
3997;Seu Jorge;Felicidade;17655;2021-05-31
3998;Seu Jorge;Meu Bem Querer - JAH-VAN;125373;2021-05-31
3999;Lulu Santos;Casa;305668;2021-05-31
4000;Vanusa;Paralelas;186773;2021-05-31
4001;Ana Carolina;Entreolhares (The Way You're Looking at Me) (feat. John Legend);206566;2021-05-31
4002;Leila Pinheiro;Verde;286674;2021-05-31
4003;Des'ree;You Gotta Be;245200;2021-05-31
4004;Mick Jagger;Hard Woman;267346;2021-05-31
4005;Banda Reflexu's;Madagascar Olodum;206566;2021-05-31
4006;Renaissance;Let It Grow;257973;2021-05-31
4007;Carpenters;(Want You) Back In My Life Again;220498;2021-05-31
4008;A.M.P.;Zodiacs;226933;2021-05-31
4009;Sambô;Retalhos de Cetim;253981;2021-05-31
4010;Tribalistas;Aliança;237402;2021-05-31
4011;Little Texas;My Love;245800;2021-05-31
4012;The Moody Blues;Talking Out Of Turn;118477;2021-05-31
4013;The Moody Blues;Talking Out Of Turn;320548;2021-06-01
4014;Wando;Nêga De Obaluaê;230761;2021-06-01
4015;Billy Griffin;Hold Me Tighter In the Rain;329813;2021-06-01
4016;Antonio Marcos;Você Pediu E Eu Já Vou Daqui;203036;2021-06-01
4017;Vander Lee;Galo e Cruzeiro;191733;2021-06-01
4018;Renato Russo;Miss Celie's Blues (Sister);130358;2021-06-01
4019;Adamo;F... comme femme;286853;2021-06-01
4020;Adílson Ramos;Sonhar Contigo;58562;2021-06-01
4021;Asha Puthli;The Devil Is Loose;221426;2021-06-01
4022;Loredana Bertè;Dedicato;200853;2021-06-01
4023;Luigi Tenco;Se stasera sono qui;182786;2021-06-01
4024;The Stylistics;Because I Love You, Girl;80116;2021-06-01
4025;Secos & Molhados;Sangue latino;127989;2021-06-01
4026;Gal Costa;Vaca Profana;284160;2021-06-01
4027;Marina Lima;Mesmo Que Seja Eu;278160;2021-06-01
4028;Gilberto Gil;Andar com fé;200946;2021-06-01
4029;Maria Bethânia;Cheiro De Amor;141178;2021-06-01
4030;Sandra De Sá;Olhos Coloridos;409926;2021-06-01
4031;Rita Lee;Baila Comigo;330866;2021-06-01
4032;Secos & Molhados;Sangue latino;127989;2021-06-01
4033;Nana Caymmi;Resposta Ao Tempo;283266;2021-06-01
4034;Elza Soares;Façamos (Vamos Amar);33980;2021-06-01
4035;Gal Costa;Vaca Profana;1458;2021-06-01
4036;Elza Soares;Façamos (Vamos Amar);7750;2021-06-01
4037;Marina Lima;Mesmo Que Seja Eu;926;2021-06-01
4038;Gal Costa;Vaca Profana;284160;2021-06-01
4039;Marina Lima;Mesmo Que Seja Eu;278160;2021-06-01
4040;Gilberto Gil;Andar com fé;200900;2021-06-01
4041;Maria Bethânia;Cheiro De Amor;141178;2021-06-01
4042;Sandra De Sá;Olhos Coloridos;363582;2021-06-01
4043;Sandra De Sá;Olhos Coloridos;46344;2021-06-01
4044;Rita Lee;Baila Comigo;330866;2021-06-01
4045;Secos & Molhados;Sangue latino;127989;2021-06-01
4046;Nana Caymmi;Resposta Ao Tempo;283266;2021-06-01
4047;Elza Soares;Façamos (Vamos Amar);353346;2021-06-01
4048;Pepeu Gomes;Sexy Yemanjá;224213;2021-06-01
4049;Clara Nunes;Feira De Mangaio;198114;2021-06-01
4050;Gal Costa;Você Não Entende Nada;230482;2021-06-01
4051;Milton Nascimento;Quem Sabe Isso Quer Dizer Amor;140806;2021-06-01
4052;Milton Nascimento;Quem Sabe Isso Quer Dizer Amor;98424;2021-06-01
